STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,INDICATOR,Indicator,GEO_PICT,Pacific Island Countries and territories,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,INCOME,Income,EDUCATION,Education level,OCCUPATION,Occupation,COMPOSITE_BREAKDOWN,Composite breakdown,DISABILITY,Disability,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,REPORTING_TYPE,Reporting type,NATURE,Nature,DATA_SOURCE,Data source,OBS_STATUS,Observation Status,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,67,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,65,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,62,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,63,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,63,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,56,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,51,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,46,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,41,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,41,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,41,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,41,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,VU,Vanuatu,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2023,,41,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,14,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,7.7,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,145,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,130,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,88,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,55,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,45,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,16,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,46,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,77,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,43,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,18,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,20,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,18,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,0,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,0,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,0,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,1.1,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,WF,Wallis and Futuna,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,0,,PER_100000_POP,"per 100,000 population",G,Global,G,Global monitoring data,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
